"genes","logFC","logCPM","LR","PValue","FDR"
"dp_gene11625",-8.35227132404793,9.11726002504684,68.3472420223321,1.37096856417066e-16,7.69182713104156e-15
"dp_gene10872",4.24080513787587,5.30525087451472,68.2549200363616,1.43668134221978e-16,8.02926677266164e-15
"dp_gene18059",6.3459543205059,4.96915068963968,67.6596843067207,1.94296059523187e-16,1.08168142172388e-14
"dp_gene6874",8.28052592234533,3.90594048792107,67.5782774809862,2.02486218375225e-16,1.11436976440931e-14
"dp_gene16912",8.28052592234533,3.56982285371535,67.5782774809862,2.02486218375225e-16,1.11436976440931e-14
"dp_gene21446",8.28052592234533,4.86748554468588,67.5782774809862,2.02486218375227e-16,1.11436976440931e-14
"dp_gene14612",4.07254646916074,9.60904732959424,66.7529077724824,3.07763116404857e-16,1.68731421119454e-14
"dp_gene17845",6.90082070941243,2.94288884304875,66.7374031210708,3.10193288146875e-16,1.69419584158704e-14
"dp_gene3228",6.31368183412966,4.46451181598078,66.568205027655,3.37994087768271e-16,1.83907047227573e-14
"dp_gene20685",5.93287960619022,3.94532787221548,65.8113966805672,4.96204736104691e-16,2.6897654473284e-14
"dp_gene18978",3.91529400169539,7.23430628440105,65.7897896906169,5.01674572616044e-16,2.70923058522499e-14
"dp_gene20483",3.91847837652197,9.0795789132463,65.5720889494851,5.60266340031428e-16,3.01435834213177e-14
"dp_gene20969",6.86029292221713,3.49763419419561,65.4372205822285,5.99950198018076e-16,3.21586687926492e-14
"dp_gene9826",5.66563756473496,3.93857794101536,65.32404540043,6.35412946913269e-16,3.39334047464534e-14
"dp_gene2932",6.24106016019133,4.28758874443689,64.1937602955536,1.1276531969413e-15,5.99986400247105e-14
"dp_gene3226",6.23987062732631,4.44935847096821,64.1647157732836,1.14440017677859e-15,6.06658314300384e-14
"dp_gene19288",6.81965661599889,3.6719137760735,64.1392576619828,1.15928375312855e-15,6.12297158841045e-14
"dp_gene2965",5.28221484936548,4.30787735611812,63.9742970829485,1.26053077442742e-15,6.63342818849234e-14
"dp_gene13607",3.96520760804351,8.88597000747269,63.1221640211345,1.94275686437461e-15,1.01309620227288e-13
"dp_gene17761",8.13418155676646,5.15598271042712,63.118640614849,1.94623516214429e-15,1.01309620227288e-13
"dp_gene21542",8.13418155676646,2.97251801222929,63.118640614849,1.94623516214431e-15,1.01309620227288e-13
"dp_gene2377",-7.27809567337157,8.94956636561884,63.0609617173008,2.00406962689959e-15,1.03944891907429e-13
"dp_gene1004",6.20165343419439,3.92410390287603,62.9385968491081,2.13252106862961e-15,1.10210828991292e-13
"dp_gene987",6.19823517788806,3.00118292069717,62.8562433076267,2.22357660917615e-15,1.14506254027539e-13
"dp_gene15511",6.77671611554647,2.91671047663673,62.7934530943187,2.29560641888244e-15,1.17794836134754e-13
"dp_gene2440",5.82727997769878,3.78240140201414,62.3710164492315,2.84479298514427e-15,1.45457695222678e-13
"dp_gene2751",4.91543681028837,4.73282454450902,62.3549131938749,2.868149919045e-15,1.46133758596148e-13
"dp_gene7217",5.8229314747291,4.53829242909003,62.2636662968001,3.0041691514867e-15,1.5245197371144e-13
"dp_gene3184",4.70730720516317,6.27221040620606,62.2576880562504,3.01330276078511e-15,1.5245197371144e-13
"dp_gene19244",5.10058003032356,3.54358098343164,62.0751872957655,3.30590790771524e-15,1.66670930494217e-13
"dp_gene6155",6.16430232247128,5.12695184319644,61.7370524349911,3.92524104856216e-15,1.97205751495532e-13
"dp_gene10696",8.08190431015879,3.8983779279439,61.5725108475152,4.26734901242168e-15,2.12909707301412e-13
"dp_gene21750",8.08190431015879,3.91981978163274,61.5725108475152,4.26734901242168e-15,2.12909707301412e-13
"dp_gene4394",4.97693584451424,6.80433577215623,61.4095558756663,4.63555230901401e-15,2.30482857736803e-13
"dp_gene17052",5.79236040271776,7.07727227071981,61.2402421750572,5.05183191410427e-15,2.5031740333151e-13
"dp_gene16245",4.79219737814454,5.14297051679003,60.8352368537493,6.20571428863324e-15,3.06439021670557e-13
"dp_gene14788",-8.32874622838163,8.31003595957304,60.1388798187894,8.83948913810325e-15,4.34261487074193e-13
"dp_gene17457",5.16631165949136,4.69237019869356,60.1355426443967,8.85448902141708e-15,4.34261487074193e-13
"dp_gene1849",5.16475582573404,3.79012804839167,60.0951642933104,9.03801199013633e-15,4.41759643680596e-13
"dp_gene8238",8.02766130010617,2.80581234532574,59.9945493137669,9.51204345924612e-15,4.63358630536722e-13
"dp_gene4654",-7.0228054875415,9.44138995321862,59.8055081872306,1.04709892559708e-14,5.08354188827755e-13
"dp_gene14699",4.4806525652872,4.47510294131205,59.550273033553,1.19209602799965e-14,5.76806464017682e-13
"dp_gene6771",4.21034988806638,4.94418586040665,59.4672381098948,1.24347088227744e-14,5.99652396373193e-13
"dp_gene21718",6.08207526451997,3.292897316357,59.1739554141969,1.44331544190063e-14,6.93705511892172e-13
"dp_gene2367",-7.10977644801897,9.23105217152758,59.1324323817316,1.47409520346677e-14,7.06145473049412e-13
"dp_gene1050",3.70311687936942,7.93662839807905,59.0366500499995,1.54762381625754e-14,7.38913503530381e-13
"dp_gene5152",4.15664081624045,6.51332722684781,59.0085495436464,1.56988375888292e-14,7.47067786116594e-13
"dp_gene7443",5.71444115765326,8.33115463196874,58.7997038492822,1.74567543468969e-14,8.27989937262852e-13
"dp_gene10436",5.45973741959784,4.88527192375926,58.6761544228871,1.85880697405607e-14,8.78758615046377e-13
"dp_gene19245",7.97129889498587,3.45685483138061,58.3834144630014,2.15701793591305e-14,1.01640658882125e-12
"dp_gene3091",6.03691094403793,3.19446378344528,57.8105186915534,2.88622202049565e-14,1.355584212167e-12
"dp_gene8813",4.57370715215382,5.32307954263923,57.7822619861089,2.92798180739298e-14,1.37073278184413e-12
"dp_gene11173",5.42868363490155,4.9638131255057,57.663213300999,3.11066322864376e-14,1.45154217132085e-12
"dp_gene15618",6.59090415366411,3.16785771080914,57.1638333699576,4.00977511319562e-14,1.86506281797315e-12
"dp_gene6633",6.58862041396258,3.02788361561624,57.11585001821,4.10880880023717e-14,1.90498116047009e-12
"dp_gene14597",3.67302644891878,9.94568897925553,56.8280982405429,4.75621739993543e-14,2.19807367595093e-12
"dp_gene13840",7.9126447178758,2.87847480187758,56.7376763442932,4.98002042687009e-14,2.28684441194396e-12
"dp_gene3955",7.9126447178758,2.85964523223478,56.7376763442932,4.98002042687012e-14,2.28684441194396e-12
"dp_gene15495",4.66652310103991,5.78305374109708,56.7071008262072,5.05805747549116e-14,2.31530573774943e-12
"dp_gene21292",5.39228927023658,3.72917488163388,56.5257015986849,5.54685984461936e-14,2.53101810441666e-12
"dp_gene8831",3.57427106557057,7.64721330042911,56.5084385119867,5.59577171447917e-14,2.54528177763644e-12
"dp_gene849",5.63348104290131,4.9640464520169,56.3137315927148,6.17824428490499e-14,2.80138692905802e-12
"dp_gene567",4.46199545548744,5.92072388851299,55.8915412460067,7.65813476555804e-14,3.46152492741634e-12
"dp_gene21409",4.80495705743283,4.10657703604795,55.8467091955255,7.834777493702e-14,3.53030177130278e-12
"dp_gene4625",6.540455161019,2.99008721926067,55.6903116594802,8.48353441390155e-14,3.810719087665e-12
"dp_gene19376",6.53939219648124,4.87764268119204,55.6685900599506,8.57779225275882e-14,3.8410927482152e-12
"dp_gene11636",-6.68860162720778,8.77446723374671,55.5669161251299,9.03311551358154e-14,4.03246107090812e-12
"dp_gene20626",3.95497481789666,4.99747121507463,55.448338784081,9.59477519333278e-14,4.26997109606992e-12
"dp_gene5056",4.89044495343729,4.32755502442292,55.3093307971179,1.02978594710096e-13,4.56876417576885e-12
"dp_gene13217",5.35195049856296,5.02822227573034,55.3023998310879,1.03342344209461e-13,4.57083822440557e-12
"dp_gene7655",-10.8748898713565,6.65842509210663,55.224816693365,1.07502848457222e-13,4.74031673365345e-12
"dp_gene20253",7.85150446718871,2.67450034173742,55.0558083959749,1.17155592102673e-13,5.13454857911384e-12
"dp_gene11711",7.85150446718871,6.05964241903348,55.0558083959749,1.17155592102674e-13,5.13454857911384e-12
"dp_gene3541",3.9280668210104,7.35653220614097,54.9883059236613,1.2124909227155e-13,5.29785048928328e-12
"dp_gene311",4.99880312726757,4.23079939656387,54.8609302365346,1.29367296034804e-13,5.6354895514376e-12
"dp_gene14122",3.53547103101099,9.40446937858877,54.6677501996978,1.42729347655563e-13,6.19883874652278e-12
"dp_gene8424",4.13266380426742,4.54582964213777,54.525661435126,1.53431159682312e-13,6.64361528966742e-12
"dp_gene5309",4.46856088286183,5.9804671986373,54.4237010461902,1.61601991484377e-13,6.97646441680608e-12
"dp_gene1819",3.41942758927865,8.97508571329179,54.3945183430225,1.64019765574416e-13,7.05970447706716e-12
"dp_gene2765",4.1502948327418,4.62895515887945,54.20463193248,1.80660484595393e-13,7.75280811720525e-12
"dp_gene13116",6.48536352546608,4.19731841473888,54.1317298184212,1.8748908962456e-13,8.02197383767515e-12
"dp_gene20318",3.81222125312728,8.44691613875622,54.0510077999656,1.95351888997724e-13,8.33366534750943e-12
"dp_gene12778",4.27298923130253,5.07901243412361,53.9974221770322,2.0075281680139e-13,8.53880491285911e-12
"dp_gene6134",3.50535847453614,8.76152662530371,53.9805999657315,2.02478960695769e-13,8.58689451256558e-12
"dp_gene13963",5.55101467118227,5.08188742570149,53.8208718854032,2.1962712803467e-13,9.28681395639855e-12
"dp_gene7382",4.06176603135139,5.7990933902422,53.7770231196328,2.24583872883699e-13,9.46863995061419e-12
"dp_gene5364",5.89999788832218,3.01111201789808,53.7384247221438,2.29039660396506e-13,9.62834654010852e-12
"dp_gene15992",3.94634809396558,7.25475860008919,53.7225849059154,2.30893704441832e-13,9.67807071031037e-12
"dp_gene19706",-10.740941172954,6.53574652644544,53.5756320259526,2.48826684411902e-13,1.03995129348847e-11
"dp_gene9994",5.10186107671293,5.33293760343118,53.408812528809,2.7087897969081e-13,1.1288450890641e-11
"dp_gene5837",5.09930963764268,4.28137974635822,53.3496362873474,2.79162910477653e-13,1.15797743831828e-11
"dp_gene19102",7.78765803328428,3.19023929728452,53.3361782196234,2.8108197753755e-13,1.15797743831828e-11
"dp_gene15731",7.78765803328428,4.05268293219682,53.3361782196233,2.81081977537551e-13,1.15797743831828e-11
"dp_gene12079",7.78765803328428,2.945507832191,53.3361782196233,2.81081977537553e-13,1.15797743831828e-11
"dp_gene3423",4.71741382228531,4.53156435802649,53.0809457887749,3.20082352017596e-13,1.31489100676402e-11
"dp_gene9547",-7.75482016471089,7.1906740613518,52.9471387966735,3.42646790707135e-13,1.40358638500176e-11
"dp_gene1553",3.58155252140779,7.32546913439445,52.7122686757984,3.8617127001324e-13,1.57739477119572e-11
"dp_gene16230",6.43287193982095,4.07447343816851,52.6361994116728,4.01421724063372e-13,1.63505645177112e-11
"dp_gene1879",6.43112051541346,5.83101120674139,52.6016537933821,4.08545051695935e-13,1.65472221921452e-11
"dp_gene5162",6.43112051541346,3.22807262778559,52.6016537933821,4.08545051695936e-13,1.65472221921452e-11
"dp_gene11737",5.50190268807304,4.43985834330791,52.4132142092598,4.49687895285911e-13,1.81626043757074e-11
"dp_gene1179",3.57042226887312,6.62859093167808,52.3389732809136,4.6701350679676e-13,1.88096864650907e-11
"dp_gene1276",-7.69255412212764,6.92507916658406,52.1743531398667,5.07851028328215e-13,2.03975041155001e-11
"dp_gene4685",3.4870094389286,8.88299201455383,51.9815394738973,5.60248871977003e-13,2.24395235695456e-11
"dp_gene15342",-6.05524466070233,8.45691110797495,51.9228599586851,5.77244373188323e-13,2.30561956149652e-11
"dp_gene3608",4.89666198163066,3.61094551044649,51.7209274483046,6.39771750180725e-13,2.54830631653477e-11
"dp_gene1735",4.89606031327712,5.47745072174245,51.7074681618905,6.44172560856076e-13,2.55876698484401e-11
"dp_gene5591",7.72085471528139,3.09453665697221,51.5770371776155,6.88420759023207e-13,2.71954491078238e-11
"dp_gene14799",7.72085471528139,3.91037828342131,51.5770371776155,6.88420759023212e-13,2.71954491078238e-11
"dp_gene20098",3.88463234837219,7.25149150199949,51.21128647581,8.29403884135226e-13,3.26753404517645e-11
"dp_gene4174",6.37757249923841,4.29856248086723,51.0948032503285,8.80109843117127e-13,3.45784845447026e-11
"dp_gene10670",6.37528875953688,2.80647569573238,51.0512142950049,8.99872112023696e-13,3.52588477806241e-11
"dp_gene6974",5.01880787139058,3.28103551037445,50.9677502811017,9.38960550331684e-13,3.66907105019852e-11
"dp_gene2988",5.80064998951046,4.43732346489359,50.8957479715843,9.74043637194278e-13,3.79587437964981e-11
"dp_gene8305",5.80013235456671,3.29208777331171,50.8851793645014,9.79302433673643e-13,3.80608134532082e-11
"dp_gene2168",5.18573352116485,5.25926758438321,50.3757050083208,1.26956232187389e-12,4.92091911803755e-11
"dp_gene18815",-5.78173704087135,10.1244203677505,50.2831118830081,1.33089982391007e-12,5.14483768390329e-11
"dp_gene12560",3.62453663485865,7.18068961124233,50.2315056665106,1.366363934701e-12,5.26780790760797e-11
"dp_gene15578",3.2132815399494,12.5010824903069,49.8578436039734,1.65298265982937e-12,6.35582852588792e-11
"dp_gene22020",7.6508072756764,3.10869023111937,49.7765086218231,1.72294538347198e-12,6.60722060752192e-11
"dp_gene21171",3.58505048935149,6.76040560661406,49.5754091982024,1.90891451617698e-12,7.3009650951607e-11
"dp_gene13382",6.31610393318308,3.80073857399926,49.4484553819812,2.03652822832316e-12,7.74794209081578e-11
"dp_gene525",6.31610393318308,4.55472231346662,49.4484553819812,2.03652822832317e-12,7.74794209081578e-11
"dp_gene21641",3.30590669658401,9.18876136559606,49.0988286167379,2.43385512758086e-12,9.23519923278644e-11
"dp_gene5920",5.1403401897217,3.94053992648475,49.0813601355587,2.45562676861659e-12,9.29335495450989e-11
"dp_gene10945",5.13969933263757,3.21099934328263,49.0678397021558,2.4726115195933e-12,9.33313756571095e-11
"dp_gene13597",4.49027408861529,3.84615987692588,48.8672872949489,2.73880780291561e-12,1.03109320392272e-10
"dp_gene6200",4.34401672571396,5.53926563973152,48.7257663185968,2.94373504312396e-12,1.1053571767397e-10
"dp_gene1900",4.34345478417617,5.41251426203688,48.7118801623384,2.96465142581019e-12,1.11031971191577e-10
"dp_gene3722",4.22673855936088,4.56533500317855,48.5688985381768,3.18886496064595e-12,1.19119802765684e-10
"dp_gene6205",4.17629365549903,4.73841133663103,48.4903730268167,3.31914260249768e-12,1.23527945894689e-10
"dp_gene797",5.36570587414512,2.91274621563866,48.4875016313684,3.32400603420067e-12,1.23527945894689e-10
"dp_gene5209",-10.318198288427,6.5482452381777,48.4304469347598,3.42213498275844e-12,1.2684772317839e-10
"dp_gene12130",3.68345924145397,6.31853888530227,48.3272643239659,3.60702096227702e-12,1.3335803911557e-10
"dp_gene9310",-5.62525833218145,8.87224264337032,48.3160186767358,3.62776594839806e-12,1.33781987749237e-10
"dp_gene2309",7.57718447652176,5.28113894123232,47.9325745219031,4.41131320020987e-12,1.59415350961971e-10
"dp_gene10570",7.57718447652176,2.54749257650306,47.9325745219031,4.41131320020987e-12,1.59415350961971e-10
"dp_gene14278",7.57718447652176,3.49658432418221,47.9325745219031,4.41131320020987e-12,1.59415350961971e-10
"dp_gene19228",7.57718447652176,4.09939717593597,47.9325745219031,4.41131320020987e-12,1.59415350961971e-10
"dp_gene21206",7.57718447652176,2.80004707210716,47.9325745219031,4.41131320020987e-12,1.59415350961971e-10
"dp_gene1377",7.57718447652176,2.66739701690362,47.9325745219031,4.41131320020989e-12,1.59415350961971e-10
"dp_gene5283",7.57718447652176,3.92757926790723,47.9325745219031,4.41131320020989e-12,1.59415350961971e-10
"dp_gene10695",7.57718447652176,3.73750291383969,47.932574521903,4.4113132002099e-12,1.59415350961971e-10
"dp_gene12689",4.00658015905316,4.84275120287083,47.9068205646472,4.46964025175069e-12,1.61119356974983e-10
"dp_gene1731",6.25549433173972,4.38807276320181,47.8325327888824,4.64224589869699e-12,1.66924048911002e-10
"dp_gene21947",6.254963682496,3.1775869221805,47.8228520748792,4.66522466622646e-12,1.67333021050545e-10
"dp_gene6220",5.09517188098531,4.94927889154746,47.8012055973221,4.71701882455832e-12,1.68770953923837e-10
"dp_gene772",3.45399282408829,6.9603763257796,47.7194328182489,4.9179258976e-12,1.75523696825481e-10
"dp_gene20949",3.4384173356339,6.83025412423617,47.6925628409878,4.98579443258972e-12,1.77506592403731e-10
"dp_gene11178",4.89794167344267,4.35265930995222,47.4523887482021,5.63562288301269e-12,2.00147897414187e-10
"dp_gene1021",-5.46276086627702,9.31935513207954,47.1095981519706,6.71261626064705e-12,2.37811336270933e-10
"dp_gene8618",3.27077094252559,9.64345715899194,47.0706871153636,6.8472117371592e-12,2.41985161858085e-10
"dp_gene14582",-5.75766864667316,9.10375173783413,46.9865619258442,7.14750967020999e-12,2.51980298128992e-10
"dp_gene11087",4.04267169793958,4.94627607006067,46.9476225238232,7.29093807749149e-12,2.56409844242317e-10
"dp_gene9353",3.6928396787561,6.34681321964323,46.6642104209903,8.42537874954908e-12,2.95585246203767e-10
"dp_gene2964",3.50238298993721,7.72466418851394,46.6062129946901,8.67846593037056e-12,3.03725243325274e-10
"dp_gene5114",5.05275107790298,4.69567698075521,46.5861829670194,8.76762847187228e-12,3.06102748028877e-10
"dp_gene15310",3.408981669634,8.0091291107219,46.4506727799187,9.39540920932713e-12,3.27228032341275e-10
"dp_gene12317",5.63724969278611,3.17139539099354,46.4267676855997,9.51073412194758e-12,3.30446446516535e-10
"dp_gene9240",5.63673164959889,3.34759592653084,46.4173027180795,9.55678635198772e-12,3.31248323099305e-10
"dp_gene6833",4.85416037785447,3.11434538033808,46.221274818055,1.05623807080428e-11,3.65225341556999e-10
"dp_gene16112",6.19393163753682,2.94415127496871,46.2121417557687,1.06117317906318e-11,3.66053972940478e-10
"dp_gene20730",6.19286867299906,3.00764202351492,46.1936339281666,1.07124488299152e-11,3.686462999488e-10
"dp_gene10439",7.4996016066283,2.8852736381189,46.0430602129024,1.15682200900133e-11,3.9620466859359e-10
"dp_gene21716",7.4996016066283,3.3557529994612,46.0430602129024,1.15682200900133e-11,3.9620466859359e-10
